,sex,hours,INCOME,workclass,marital,Education,Age
8410,1.0,0.3535353535353535,0.0,3,4,4,1
8411,0.0,0.404040404040404,0.0,3,0,3,2
8412,1.0,0.5050505050505051,1.0,3,2,8,2
8413,1.0,0.404040404040404,0.0,3,5,4,5
8414,1.0,0.202020202020202,0.0,3,2,8,4
8415,0.0,0.2828282828282828,0.0,3,4,3,1
8416,0.0,0.404040404040404,0.0,3,4,4,4
8417,1.0,0.404040404040404,1.0,4,2,3,4
8418,1.0,0.404040404040404,0.0,3,2,0,2
8419,1.0,0.404040404040404,1.0,0,2,8,3
8420,1.0,0.404040404040404,0.0,3,4,3,0
8421,0.0,0.5050505050505051,1.0,3,2,8,2
8422,1.0,0.303030303030303,0.0,3,4,8,1
8423,1.0,0.4545454545454545,0.0,3,2,6,2
8424,0.0,0.4545454545454545,0.0,3,4,5,1
8425,0.0,0.404040404040404,0.0,5,5,4,2
8426,1.0,0.5050505050505051,1.0,3,2,8,2
8427,1.0,0.404040404040404,0.0,0,2,3,2
8428,0.0,0.404040404040404,0.0,3,0,3,5
8429,0.0,0.3737373737373737,0.0,3,4,4,1
8430,0.0,0.404040404040404,0.0,3,0,1,1
8431,0.0,0.4848484848484848,0.0,6,0,3,3
8432,1.0,0.7070707070707071,0.0,5,2,3,4
8433,1.0,0.202020202020202,0.0,3,2,3,6
8434,0.0,0.4848484848484848,0.0,3,0,4,3
8435,1.0,0.404040404040404,0.0,3,2,3,2
8436,0.0,0.202020202020202,0.0,3,4,1,0
8437,0.0,0.101010101010101,1.0,5,2,4,2
8438,0.0,0.3737373737373737,0.0,3,4,4,1
8439,0.0,0.404040404040404,0.0,3,4,3,1
8440,1.0,0.4545454545454545,0.0,3,2,4,1
8441,1.0,0.4545454545454545,0.0,3,2,3,4
8442,1.0,0.404040404040404,0.0,3,2,5,3
8443,0.0,0.3535353535353535,0.0,3,5,4,3
8444,1.0,0.1616161616161616,0.0,3,4,0,0
8445,1.0,0.404040404040404,0.0,3,4,3,2
8446,0.0,0.5050505050505051,0.0,1,0,8,4
8447,1.0,0.404040404040404,0.0,3,2,3,2
8448,1.0,0.3838383838383838,0.0,3,0,7,5
8449,1.0,0.404040404040404,0.0,5,2,3,1
8450,0.0,0.404040404040404,0.0,3,0,3,3
8451,1.0,0.404040404040404,1.0,3,2,8,4
8452,1.0,0.3535353535353535,0.0,3,2,3,1
8453,0.0,0.404040404040404,1.0,0,2,4,2
8454,1.0,0.404040404040404,0.0,5,2,6,4
8455,1.0,0.4545454545454545,0.0,5,2,3,5
8456,0.0,0.404040404040404,0.0,3,4,4,2
8457,0.0,0.4141414141414141,0.0,3,0,6,2
8458,1.0,0.404040404040404,0.0,3,4,6,2
8459,1.0,0.404040404040404,1.0,0,2,4,2
8460,1.0,0.101010101010101,0.0,3,4,0,0
8461,1.0,0.404040404040404,1.0,3,2,8,3
8462,0.0,0.303030303030303,0.0,3,6,3,5
8463,0.0,0.5050505050505051,0.0,3,4,3,1
8464,0.0,0.1515151515151515,0.0,3,4,6,1
8465,1.0,0.4242424242424242,0.0,3,4,8,1
8466,1.0,0.4545454545454545,0.0,3,2,3,3
8467,1.0,0.303030303030303,0.0,3,4,2,1
8468,1.0,0.6464646464646465,0.0,3,2,3,2
8469,1.0,0.5050505050505051,0.0,3,2,3,1
8470,1.0,0.101010101010101,0.0,3,4,4,0
8471,0.0,0.404040404040404,0.0,3,4,3,2
8472,0.0,0.4545454545454545,0.0,3,0,3,1
8473,0.0,0.3535353535353535,1.0,4,6,8,5
8474,1.0,0.404040404040404,0.0,1,4,3,2
8475,0.0,0.7070707070707071,1.0,4,0,8,2
8476,0.0,0.404040404040404,0.0,3,4,8,2
8477,1.0,0.4545454545454545,0.0,3,2,3,2
8478,1.0,0.404040404040404,0.0,3,4,8,1
8479,1.0,0.404040404040404,0.0,1,2,4,2
8480,1.0,0.404040404040404,0.0,3,2,5,2
8481,0.0,0.404040404040404,1.0,3,2,4,3
8482,0.0,0.3838383838383838,0.0,3,0,4,3
8483,1.0,0.5050505050505051,0.0,3,2,4,3
8484,1.0,0.404040404040404,0.0,3,4,4,1
8485,1.0,0.404040404040404,0.0,3,4,4,2
8486,1.0,0.4545454545454545,0.0,3,4,5,1
8487,1.0,0.4545454545454545,1.0,3,2,8,2
8488,1.0,0.5050505050505051,0.0,3,0,3,2
8489,1.0,0.404040404040404,0.0,3,2,4,2
8490,1.0,0.6060606060606061,0.0,3,2,3,4
8491,1.0,0.6060606060606061,0.0,3,5,8,2
8492,1.0,0.404040404040404,0.0,3,2,3,3
8493,1.0,0.5050505050505051,0.0,3,4,8,1
8494,0.0,0.404040404040404,0.0,3,5,3,1
8495,0.0,0.404040404040404,0.0,3,0,8,2
8496,1.0,0.5050505050505051,1.0,3,3,8,4
8497,1.0,0.404040404040404,1.0,3,2,8,2
8498,0.0,0.404040404040404,0.0,3,0,5,3
8499,1.0,0.404040404040404,0.0,6,2,4,3
8500,0.0,0.404040404040404,0.0,3,0,4,2
8501,1.0,0.404040404040404,0.0,3,4,3,0
8502,1.0,0.5050505050505051,0.0,5,2,3,1
8503,0.0,0.1515151515151515,0.0,3,4,4,1
8504,1.0,0.404040404040404,0.0,3,0,4,2
8505,1.0,0.3535353535353535,1.0,0,2,8,4
8506,1.0,0.4848484848484848,0.0,3,4,4,2
8507,1.0,0.404040404040404,1.0,1,2,8,3
8508,0.0,0.2525252525252525,0.0,3,4,4,1
8509,1.0,0.101010101010101,0.0,5,2,7,3
8510,1.0,0.5252525252525253,0.0,6,2,3,4
8511,1.0,0.404040404040404,0.0,3,4,3,1
8512,1.0,0.404040404040404,0.0,3,2,7,2
8513,1.0,0.2828282828282828,0.0,3,4,3,1
8514,1.0,0.5252525252525253,0.0,0,0,5,2
8515,1.0,0.4848484848484848,0.0,3,4,4,3
8516,1.0,0.404040404040404,0.0,3,4,8,2
8517,1.0,0.5050505050505051,1.0,6,2,8,4
8518,1.0,0.404040404040404,1.0,3,2,4,4
8519,1.0,0.404040404040404,0.0,3,4,8,1
8520,0.0,0.404040404040404,0.0,0,6,4,4
8521,1.0,0.2525252525252525,0.0,3,0,3,5
8522,0.0,0.404040404040404,0.0,3,4,3,1
8523,1.0,0.2424242424242424,0.0,3,4,8,1
8524,1.0,0.404040404040404,0.0,3,2,4,3
8525,1.0,0.404040404040404,0.0,3,4,1,0
8526,1.0,0.101010101010101,0.0,3,4,4,0
8527,1.0,0.404040404040404,0.0,3,4,8,1
8528,1.0,0.404040404040404,0.0,3,2,4,1
8529,0.0,0.404040404040404,0.0,6,4,8,1
8530,0.0,0.202020202020202,1.0,3,2,8,3
8531,0.0,0.3838383838383838,0.0,6,0,3,3
8532,0.0,0.2424242424242424,1.0,3,2,8,2
8533,0.0,0.404040404040404,0.0,3,6,3,5
8534,0.0,0.404040404040404,0.0,3,0,3,3
8535,1.0,0.6565656565656566,1.0,3,2,8,4
8536,1.0,0.5050505050505051,0.0,5,2,3,2
8537,0.0,0.2525252525252525,0.0,3,4,3,0
8538,1.0,0.404040404040404,1.0,0,2,4,4
8539,0.0,0.404040404040404,0.0,3,4,8,1
8540,1.0,0.404040404040404,0.0,5,2,8,4
8541,1.0,0.6060606060606061,0.0,3,2,3,2
8542,1.0,0.5555555555555556,0.0,3,2,7,3
8543,1.0,0.5050505050505051,0.0,3,0,8,4
8544,1.0,0.4545454545454545,1.0,3,2,4,4
8545,1.0,0.404040404040404,1.0,3,2,4,4
8546,1.0,0.4545454545454545,0.0,3,0,3,2
8547,1.0,0.404040404040404,0.0,3,2,4,2
8548,1.0,0.5050505050505051,0.0,5,2,3,3
8549,1.0,0.5050505050505051,1.0,3,2,8,3
8550,1.0,0.404040404040404,0.0,3,0,4,2
8551,1.0,0.5050505050505051,0.0,5,2,3,4
8552,1.0,0.404040404040404,0.0,3,2,3,4
8553,1.0,0.5555555555555556,1.0,3,2,8,4
8554,1.0,0.404040404040404,0.0,3,2,5,4
8555,1.0,0.404040404040404,0.0,3,0,4,3
8556,1.0,0.5050505050505051,1.0,3,2,8,2
8557,1.0,0.404040404040404,0.0,3,2,3,1
8558,1.0,0.404040404040404,1.0,3,2,4,4
8559,0.0,0.4848484848484848,0.0,3,0,6,2
8560,1.0,0.404040404040404,0.0,3,2,4,1
8561,1.0,0.202020202020202,0.0,5,2,4,3
8562,1.0,0.404040404040404,0.0,3,2,4,3
8563,1.0,0.4545454545454545,0.0,5,2,3,3
8564,1.0,0.404040404040404,0.0,6,2,3,5
8565,0.0,0.3131313131313131,0.0,3,0,3,2
8566,0.0,0.3232323232323232,0.0,5,4,8,2
8567,1.0,0.7070707070707071,1.0,5,2,8,2
8568,1.0,0.404040404040404,1.0,3,2,8,3
8569,1.0,0.5050505050505051,0.0,5,2,4,1
8570,0.0,0.404040404040404,0.0,5,6,6,1
8571,1.0,0.4545454545454545,1.0,3,2,8,2
8572,0.0,0.3333333333333333,0.0,3,5,3,4
8573,0.0,0.1616161616161616,0.0,3,6,3,6
8574,1.0,1.0,1.0,3,2,8,2
8575,1.0,0.404040404040404,0.0,3,2,3,5
8576,0.0,0.6565656565656566,0.0,3,4,1,2
8577,0.0,0.5555555555555556,0.0,6,4,8,3
8578,1.0,0.404040404040404,1.0,3,2,8,4
8579,0.0,0.3535353535353535,0.0,1,0,3,3
8580,1.0,0.404040404040404,0.0,0,4,8,1
8581,1.0,0.4545454545454545,0.0,5,2,3,2
8582,1.0,0.404040404040404,0.0,3,2,3,2
8583,1.0,0.9696969696969696,0.0,3,2,7,1
8584,1.0,0.3636363636363636,0.0,3,4,7,0
8585,0.0,0.5050505050505051,0.0,3,4,8,2
8586,0.0,0.3232323232323232,0.0,3,4,8,2
8587,1.0,0.6060606060606061,0.0,1,4,8,3
8588,0.0,0.303030303030303,0.0,3,4,3,0
8589,1.0,0.202020202020202,0.0,3,4,5,1
8590,0.0,0.2727272727272727,1.0,3,2,5,2
8591,0.0,0.404040404040404,0.0,3,6,4,2
8592,0.0,0.404040404040404,0.0,3,4,6,1
8593,0.0,0.404040404040404,0.0,1,4,5,3
8594,1.0,0.3737373737373737,0.0,3,4,3,0
8595,1.0,0.404040404040404,0.0,3,2,3,2
8596,1.0,0.404040404040404,0.0,3,2,1,2
8597,0.0,0.3535353535353535,0.0,3,4,3,1
8598,0.0,0.2525252525252525,0.0,3,4,4,1
8599,1.0,0.404040404040404,0.0,3,2,7,3
8600,1.0,0.202020202020202,0.0,4,2,4,5
8601,1.0,0.5050505050505051,1.0,3,2,8,3
8602,1.0,0.404040404040404,0.0,3,6,1,3
8603,0.0,0.202020202020202,0.0,3,4,3,1
8604,0.0,0.404040404040404,0.0,6,4,4,1
8605,1.0,0.303030303030303,0.0,3,4,3,1
8606,1.0,0.202020202020202,0.0,4,2,3,5
8607,1.0,0.5050505050505051,0.0,3,4,8,1
8608,0.0,0.404040404040404,0.0,3,4,0,0
8609,0.0,0.2424242424242424,0.0,3,4,1,0
8610,1.0,0.404040404040404,0.0,3,0,3,4
8611,1.0,0.404040404040404,1.0,3,2,8,3
8612,0.0,0.303030303030303,0.0,6,2,3,4
8613,0.0,0.404040404040404,0.0,3,0,3,5
8614,1.0,0.404040404040404,0.0,3,2,6,3
8615,1.0,0.404040404040404,0.0,3,4,0,1
8616,1.0,0.404040404040404,0.0,3,2,4,1
8617,1.0,0.404040404040404,0.0,5,2,4,2
8618,0.0,0.303030303030303,0.0,3,6,5,5
8619,1.0,0.404040404040404,0.0,3,4,0,2
8620,0.0,0.202020202020202,0.0,3,4,4,1
8621,1.0,0.404040404040404,1.0,3,2,8,2
8622,1.0,0.494949494949495,0.0,3,3,3,1
8623,0.0,0.404040404040404,0.0,3,4,3,0
8624,0.0,0.202020202020202,1.0,3,2,8,1
8625,1.0,0.6060606060606061,1.0,4,2,5,4
8626,1.0,0.3838383838383838,0.0,3,4,4,1
8627,0.0,0.303030303030303,0.0,3,6,3,5
8628,1.0,0.404040404040404,1.0,4,2,8,3
8629,1.0,0.404040404040404,0.0,3,4,8,2
8630,1.0,0.5050505050505051,0.0,5,0,8,4
8631,0.0,0.202020202020202,0.0,3,4,1,0
8632,1.0,0.4848484848484848,0.0,3,2,3,2
8633,0.0,0.404040404040404,0.0,3,0,4,3
8634,1.0,0.404040404040404,0.0,3,2,3,5
8635,0.0,0.404040404040404,0.0,3,0,4,2
8636,1.0,0.1515151515151515,0.0,3,4,4,1
8637,0.0,0.4747474747474747,0.0,3,0,3,3
8638,1.0,0.5050505050505051,0.0,5,2,4,2
8639,1.0,0.1212121212121212,0.0,5,4,4,3
8640,1.0,0.5555555555555556,1.0,4,2,8,3
8641,1.0,0.6060606060606061,1.0,3,2,8,2
8642,0.0,0.404040404040404,0.0,3,0,1,4
8643,1.0,0.404040404040404,0.0,3,4,8,3
8644,1.0,0.3535353535353535,0.0,3,2,6,2
8645,0.0,0.404040404040404,1.0,3,2,4,2
8646,1.0,0.404040404040404,0.0,3,2,5,3
8647,1.0,0.404040404040404,0.0,3,2,7,3
8648,1.0,0.404040404040404,0.0,3,2,4,2
8649,1.0,0.404040404040404,1.0,3,2,4,4
8650,0.0,0.7070707070707071,0.0,3,0,1,1
8651,1.0,0.404040404040404,1.0,3,2,8,4
8652,1.0,0.202020202020202,0.0,5,2,4,2
8653,1.0,0.404040404040404,0.0,3,4,3,1
8654,0.0,0.4545454545454545,0.0,1,4,8,1
8655,1.0,0.404040404040404,0.0,3,4,3,2
8656,1.0,0.5353535353535354,0.0,3,2,3,4
8657,0.0,0.0505050505050505,0.0,3,6,3,6
8658,1.0,0.404040404040404,0.0,3,3,3,1
8659,1.0,0.4545454545454545,1.0,3,2,4,4
8660,1.0,0.5050505050505051,1.0,3,2,8,4
8661,1.0,0.5050505050505051,0.0,5,5,3,2
8662,1.0,0.4444444444444444,0.0,3,2,3,4
8663,1.0,0.404040404040404,0.0,3,2,5,3
8664,1.0,0.5050505050505051,0.0,3,2,4,2
8665,1.0,0.404040404040404,0.0,3,2,3,5
8666,0.0,0.1515151515151515,0.0,3,2,3,2
8667,1.0,0.3838383838383838,0.0,3,4,3,1
8668,1.0,0.4545454545454545,0.0,3,4,4,3
8669,1.0,0.404040404040404,0.0,3,4,8,1
8670,0.0,0.5050505050505051,1.0,5,2,4,3
8671,1.0,0.404040404040404,0.0,3,4,8,1
8672,1.0,0.404040404040404,0.0,3,2,3,3
8673,0.0,0.1818181818181818,0.0,3,4,4,2
8674,1.0,0.404040404040404,0.0,3,4,8,1
8675,1.0,0.202020202020202,0.0,3,4,2,0
8676,1.0,0.1818181818181818,0.0,1,4,8,2
8677,0.0,0.303030303030303,0.0,3,4,4,1
8678,1.0,0.404040404040404,0.0,3,2,5,3
8679,1.0,0.404040404040404,0.0,3,2,4,2
8680,1.0,0.3535353535353535,0.0,3,4,4,0
8681,0.0,0.404040404040404,0.0,3,4,3,1
8682,0.0,0.404040404040404,0.0,1,0,4,3
8683,0.0,0.404040404040404,0.0,3,4,4,1
8684,1.0,0.4545454545454545,0.0,3,2,3,4
8685,1.0,0.5050505050505051,1.0,3,2,8,2
8686,0.0,0.3434343434343434,0.0,3,4,3,2
8687,1.0,0.404040404040404,1.0,3,2,8,2
8688,1.0,0.6060606060606061,0.0,3,0,0,2
8689,1.0,0.4545454545454545,1.0,3,2,4,3
8690,1.0,0.404040404040404,0.0,3,4,3,1
8691,0.0,0.404040404040404,0.0,3,6,0,5
8692,1.0,0.3535353535353535,0.0,3,2,3,2
8693,1.0,0.404040404040404,0.0,3,4,2,2
8694,0.0,0.1616161616161616,0.0,3,4,8,1
8695,0.0,0.2828282828282828,0.0,1,6,3,4
8696,1.0,0.4444444444444444,0.0,3,2,3,3
8697,1.0,0.6060606060606061,1.0,4,2,8,4
8698,0.0,0.0808080808080808,0.0,0,0,1,6
8699,1.0,0.5050505050505051,1.0,5,2,8,4
8700,1.0,0.404040404040404,0.0,3,2,3,3
8701,1.0,0.404040404040404,0.0,3,2,7,4
8702,1.0,0.5050505050505051,0.0,1,2,4,4
8703,0.0,0.3636363636363636,1.0,4,2,5,1
8704,1.0,0.5050505050505051,1.0,3,2,8,4
8705,1.0,0.5050505050505051,1.0,3,2,8,3
8706,1.0,0.4545454545454545,0.0,3,4,4,1
8707,0.0,0.404040404040404,0.0,3,5,3,3
8708,1.0,0.6060606060606061,0.0,3,2,3,1
8709,1.0,0.404040404040404,0.0,3,5,1,1
8710,0.0,0.404040404040404,0.0,3,0,4,2
8711,0.0,0.404040404040404,0.0,3,0,3,2
8712,1.0,0.6060606060606061,0.0,3,2,7,5
8713,0.0,0.404040404040404,0.0,3,5,4,1
8714,1.0,0.5656565656565656,1.0,3,2,8,4
8715,1.0,0.404040404040404,0.0,3,2,3,1
8716,1.0,0.5050505050505051,0.0,3,0,3,2
8717,0.0,0.404040404040404,0.0,1,4,6,3
8718,1.0,0.404040404040404,0.0,3,0,5,2
8719,1.0,0.6060606060606061,0.0,3,2,3,4
8720,1.0,0.5050505050505051,1.0,4,2,8,3
8721,0.0,0.404040404040404,0.0,3,0,3,1
8722,1.0,0.404040404040404,1.0,3,2,8,2
8723,0.0,0.5050505050505051,1.0,5,2,8,2
8724,0.0,0.404040404040404,1.0,5,2,8,2
8725,1.0,0.404040404040404,0.0,3,2,7,5
8726,1.0,0.404040404040404,0.0,3,2,0,4
8727,1.0,0.5555555555555556,0.0,5,2,3,2
8728,0.0,0.5555555555555556,1.0,3,2,5,2
8729,1.0,0.2525252525252525,0.0,3,4,3,1
8730,1.0,0.7070707070707071,0.0,5,2,0,2
8731,0.0,0.404040404040404,0.0,3,0,3,1
8732,1.0,0.404040404040404,0.0,3,2,3,4
8733,1.0,0.404040404040404,0.0,3,2,5,5
8734,1.0,0.5050505050505051,1.0,3,2,8,2
8735,1.0,0.404040404040404,0.0,3,2,6,2
8736,0.0,0.404040404040404,0.0,3,0,3,2
8737,0.0,0.404040404040404,1.0,6,2,2,2
8738,0.0,0.404040404040404,0.0,3,0,3,3
8739,1.0,0.404040404040404,0.0,1,2,3,4
8740,0.0,0.404040404040404,0.0,1,0,4,4
8741,0.0,0.1111111111111111,0.0,3,6,0,5
8742,1.0,0.3535353535353535,1.0,3,2,8,2
8743,1.0,0.4545454545454545,0.0,3,4,8,3
8744,1.0,0.404040404040404,1.0,6,2,8,4
8745,0.0,0.202020202020202,1.0,1,2,8,3
8746,1.0,0.404040404040404,0.0,1,2,3,4
8747,0.0,0.3838383838383838,0.0,3,0,6,3
8748,1.0,0.404040404040404,0.0,3,2,4,2
8749,1.0,0.404040404040404,0.0,3,0,4,4
8750,0.0,0.404040404040404,0.0,3,6,0,4
8751,0.0,0.2121212121212121,0.0,3,4,8,4
8752,0.0,0.404040404040404,1.0,3,2,8,4
8753,1.0,0.5050505050505051,1.0,3,2,8,3
8754,1.0,0.5050505050505051,0.0,3,2,0,4
8755,1.0,0.404040404040404,1.0,3,2,4,4
8756,1.0,0.3535353535353535,0.0,3,4,0,0
8757,1.0,0.5050505050505051,1.0,3,2,8,3
8758,1.0,0.404040404040404,0.0,6,2,8,1
8759,1.0,0.5050505050505051,0.0,3,0,3,3
8760,0.0,0.3333333333333333,0.0,3,0,3,3
8761,1.0,0.404040404040404,0.0,3,6,3,4
8762,1.0,0.5050505050505051,0.0,3,2,4,2
8763,1.0,0.202020202020202,0.0,6,4,2,1
8764,1.0,0.404040404040404,0.0,3,0,3,4
8765,1.0,0.303030303030303,0.0,3,4,3,1
8766,0.0,0.6060606060606061,1.0,4,4,8,3
8767,1.0,0.404040404040404,1.0,3,2,8,3
8768,0.0,0.303030303030303,0.0,3,6,6,4
8769,0.0,0.1515151515151515,0.0,1,6,3,6
8770,1.0,0.404040404040404,0.0,3,4,7,0
8771,1.0,0.6060606060606061,0.0,3,2,4,3
8772,0.0,0.2525252525252525,0.0,3,4,0,0
8773,1.0,0.404040404040404,1.0,3,2,8,4
8774,1.0,0.202020202020202,0.0,3,2,8,5
8775,0.0,0.404040404040404,0.0,3,4,3,2
8776,1.0,0.404040404040404,0.0,3,4,4,1
8777,0.0,0.404040404040404,0.0,3,0,4,2
8778,1.0,0.4545454545454545,0.0,3,0,3,3
8779,1.0,0.404040404040404,0.0,3,2,3,4
8780,1.0,0.404040404040404,0.0,1,2,8,2
8781,1.0,0.5454545454545454,0.0,4,2,3,2
8782,0.0,0.0404040404040404,0.0,3,4,4,0
8783,1.0,0.6060606060606061,1.0,3,2,8,3
8784,1.0,0.3232323232323232,0.0,3,2,5,2
8785,1.0,0.6262626262626263,0.0,3,2,3,2
8786,1.0,0.5050505050505051,0.0,5,4,8,2
8787,1.0,0.4545454545454545,1.0,4,2,8,3
8788,1.0,0.303030303030303,0.0,3,2,3,4
8789,0.0,0.202020202020202,0.0,3,0,5,5
8790,1.0,0.4848484848484848,0.0,3,4,3,2
8791,0.0,0.404040404040404,1.0,1,2,8,2
8792,1.0,0.404040404040404,0.0,3,4,6,1
8793,0.0,0.404040404040404,0.0,3,4,4,2
8794,1.0,0.404040404040404,0.0,3,4,3,2
8795,0.0,0.404040404040404,0.0,3,6,4,4
8796,1.0,0.404040404040404,0.0,3,4,3,1
8797,1.0,0.1616161616161616,0.0,3,2,3,5
8798,1.0,0.202020202020202,0.0,3,4,5,1
8799,1.0,0.404040404040404,0.0,3,4,8,2
8800,1.0,0.404040404040404,0.0,3,2,5,1
8801,1.0,0.404040404040404,0.0,3,4,3,1
8802,1.0,0.404040404040404,0.0,3,2,3,2
8803,1.0,0.5050505050505051,1.0,5,2,8,5
8804,1.0,0.404040404040404,0.0,3,0,1,4
8805,1.0,0.404040404040404,0.0,3,4,4,1
8806,0.0,0.3535353535353535,0.0,3,5,0,1
8807,1.0,0.5050505050505051,0.0,3,2,3,2
8808,0.0,0.404040404040404,0.0,3,0,3,1
8809,1.0,0.3535353535353535,0.0,3,4,5,1
8810,0.0,0.3838383838383838,0.0,6,6,4,5
8811,0.0,0.2424242424242424,0.0,3,2,3,1
8812,0.0,0.2525252525252525,0.0,3,0,0,4
8813,0.0,0.404040404040404,0.0,3,4,4,1
8814,1.0,0.303030303030303,0.0,5,2,8,5
8815,1.0,0.4545454545454545,0.0,3,0,4,1
8816,1.0,0.4545454545454545,1.0,6,2,8,3
8817,1.0,0.4343434343434343,0.0,3,2,3,3
8818,0.0,0.1515151515151515,0.0,6,4,4,1
8819,1.0,0.3232323232323232,0.0,5,4,0,3
8820,1.0,0.2525252525252525,0.0,3,2,1,2
8821,0.0,0.101010101010101,0.0,3,4,0,0
8822,1.0,0.404040404040404,0.0,6,2,5,2
8823,1.0,0.404040404040404,0.0,3,0,3,3
8824,1.0,0.404040404040404,1.0,0,2,8,3
8825,1.0,0.5050505050505051,1.0,3,2,4,4
8826,0.0,0.404040404040404,0.0,3,4,4,1
8827,1.0,0.3535353535353535,0.0,3,5,0,3
8828,1.0,0.404040404040404,0.0,3,4,3,1
8829,1.0,0.5252525252525253,0.0,1,2,3,4
8830,1.0,0.404040404040404,0.0,3,4,3,2
8831,0.0,0.404040404040404,0.0,3,4,8,3
8832,1.0,0.404040404040404,0.0,1,4,6,2
8833,1.0,0.404040404040404,0.0,3,2,1,2
8834,1.0,0.3535353535353535,0.0,3,4,4,1
8835,0.0,0.404040404040404,0.0,3,4,8,1
8836,1.0,0.5050505050505051,1.0,3,2,8,3
8837,1.0,0.303030303030303,0.0,3,4,4,1
8838,1.0,0.404040404040404,0.0,3,4,8,1
8839,1.0,0.202020202020202,0.0,1,2,3,6
8840,0.0,0.404040404040404,0.0,3,5,3,1
8841,1.0,0.404040404040404,0.0,3,0,3,1
8842,1.0,0.404040404040404,0.0,3,2,3,1
8843,1.0,0.404040404040404,0.0,3,2,3,3
8844,1.0,0.404040404040404,0.0,6,4,4,1
8845,1.0,0.404040404040404,1.0,3,2,8,2
8846,1.0,0.404040404040404,0.0,3,2,3,2
8847,1.0,0.404040404040404,0.0,3,5,7,1
8848,1.0,0.6060606060606061,0.0,5,4,3,3
8849,0.0,0.404040404040404,0.0,3,2,4,1
8850,1.0,0.3535353535353535,1.0,1,2,8,3
8851,0.0,0.404040404040404,0.0,3,3,7,1
8852,1.0,0.3535353535353535,0.0,3,2,4,4
8853,1.0,0.404040404040404,0.0,3,4,0,2
8854,1.0,0.404040404040404,0.0,3,2,3,2
8855,1.0,0.404040404040404,0.0,3,2,3,4
8856,1.0,0.404040404040404,0.0,3,0,6,3
8857,1.0,0.404040404040404,0.0,3,4,6,1
8858,1.0,0.404040404040404,0.0,6,2,0,4
8859,1.0,0.2525252525252525,0.0,3,4,5,3
8860,0.0,0.404040404040404,0.0,3,0,8,6
8861,1.0,0.3838383838383838,0.0,3,2,4,1
8862,1.0,0.3535353535353535,0.0,3,3,1,1
8863,0.0,0.404040404040404,0.0,3,0,4,3
8864,0.0,0.5555555555555556,1.0,6,2,8,2
8865,0.0,0.5050505050505051,0.0,3,0,4,3
8866,1.0,0.3838383838383838,0.0,3,4,8,1
8867,1.0,0.404040404040404,0.0,3,4,3,1
8868,1.0,0.404040404040404,0.0,3,2,3,3
8869,1.0,0.5050505050505051,0.0,3,4,4,0
8870,1.0,0.2525252525252525,0.0,3,2,4,4
8871,1.0,0.4646464646464646,1.0,3,2,8,3
8872,1.0,0.5050505050505051,1.0,3,2,8,2
8873,0.0,0.0404040404040404,0.0,5,4,1,0
8874,1.0,0.404040404040404,0.0,3,4,6,2
8875,1.0,0.3838383838383838,0.0,3,2,4,3
8876,0.0,0.303030303030303,0.0,3,4,6,2
8877,0.0,0.404040404040404,0.0,3,0,3,3
8878,1.0,0.5050505050505051,0.0,5,0,3,2
8879,1.0,0.404040404040404,0.0,3,2,1,6
8880,1.0,0.5555555555555556,0.0,3,2,5,1
8881,0.0,0.404040404040404,0.0,3,4,4,2
8882,1.0,0.5050505050505051,0.0,4,4,3,1
8883,0.0,0.404040404040404,0.0,6,4,4,3
8884,1.0,0.404040404040404,1.0,1,2,8,4
8885,0.0,0.404040404040404,0.0,3,0,5,2
8886,0.0,0.202020202020202,0.0,3,4,5,1
8887,1.0,0.404040404040404,0.0,3,3,4,3
8888,1.0,0.404040404040404,0.0,3,6,3,2
8889,1.0,0.6060606060606061,1.0,4,2,4,3
8890,1.0,0.404040404040404,0.0,0,4,3,4
8891,0.0,0.1515151515151515,0.0,3,4,4,5
8892,1.0,0.5454545454545454,0.0,3,2,4,2
8893,1.0,0.6060606060606061,0.0,3,4,4,1
8894,1.0,0.6060606060606061,1.0,4,2,8,3
8895,1.0,0.4545454545454545,0.0,5,4,8,3
8896,1.0,0.404040404040404,0.0,3,2,3,3
8897,0.0,0.202020202020202,0.0,5,4,1,0
8898,0.0,0.404040404040404,0.0,1,6,3,3
8899,1.0,0.9595959595959596,0.0,3,4,3,1
8900,1.0,0.404040404040404,0.0,3,2,3,1
8901,1.0,0.1212121212121212,0.0,3,4,1,0
8902,1.0,0.6060606060606061,0.0,4,4,8,2
8903,1.0,0.4545454545454545,0.0,3,2,4,2
8904,1.0,0.404040404040404,0.0,1,2,4,2
8905,1.0,0.404040404040404,1.0,3,2,4,4
8906,1.0,0.7070707070707071,0.0,4,2,3,3
8907,0.0,0.404040404040404,0.0,3,4,4,1
8908,1.0,0.404040404040404,0.0,3,4,8,2
8909,1.0,0.303030303030303,0.0,3,2,3,2
8910,1.0,0.6060606060606061,0.0,3,4,3,1
8911,0.0,0.202020202020202,0.0,3,4,2,0
8912,0.0,0.5050505050505051,0.0,3,4,4,1
8913,1.0,0.5555555555555556,0.0,3,2,3,3
8914,0.0,0.0404040404040404,0.0,3,0,3,3
8915,1.0,0.5050505050505051,0.0,3,2,3,1
8916,1.0,0.404040404040404,0.0,3,2,3,2
8917,1.0,0.6060606060606061,0.0,3,2,3,1
8918,1.0,0.404040404040404,0.0,3,2,3,2
